minute,cycle_count,phi_mean,duration_mean,components_mean,complexity_mean,anomaly_count,satellite_matches,__source_file,daemon_phi_mean,daemon_psi_mean,daemon_sigma_mean,daemon_epsilon_mean,daemon_ci_mean,daemon_csi_mean,daemon_gns_mean,daemon_health_mean,daemon_temp_mean,sensor_event_count,sensor_sources,sensor_phi_mean,sensor_psi_mean,sensor_sigma_mean,sensor_epsilon_mean,sensor_ci_mean,sensor_csi_mean,sensor_gns_mean,sensor_legacy_t_mean,sensor_legacy_i_mean,sensor_legacy_f_mean,sensor_legacy_c_mean
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,reports_runtime/cycle_metrics_minute_20260209T123511Z.csv,3.407549604285213e+231,0.4992857142857143,0.9979615384615385,0.5097615384615385,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,1,64,reports_runtime/cycle_metrics_minute_20260209T035513Z.csv,3.407549604285213e+231,0.4992857142857143,0.9979615384615385,0.5097615384615385,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T222229Z.csv,7436933291.31532,0.5,0.9973,0.5095,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,1,64,reports_runtime/cycle_metrics_minute_20260209T104933Z.csv,3.407549604285213e+231,0.4992857142857143,0.9979615384615385,0.5097615384615385,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T023226Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,1,64,reports_runtime/cycle_metrics_minute_20260209T035235Z.csv,3.407549604285213e+231,0.4992857142857143,0.9979615384615385,0.5097615384615385,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_fused_20260209T004233Z.csv,7436933291.31532,0.5,0.9973,0.5095,0.8151,0.950184,15.33606,0.8209625,93.5,196.0,2.0,58574.53859027273,0.5363333333333333,0.8829833333333333,0.6564833333333334,0.7942,0.9517,14.7377,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T204557Z.csv,7436933291.31532,0.5,0.9973,0.5095,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,131,0,data/reports/cycle_metrics_minute_20260208T201114Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T014717Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,1.0,1.7647902220176508,67988.782,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T014717Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,2.0,1.748492505517048,147775.2095,7.0,16639.0,1,64,reports_runtime/cycle_metrics_minute_20260209T035235Z.csv,6.552980008240795e+231,0.5339090909090909,0.966165,0.553725,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,1.0,1.7647902220176508,67988.782,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T203610Z.csv,6209206675.033592,0.5,0.9977,0.5042500000000001,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,1.0,1.7647902220176508,67988.782,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_fused_20260209T004233Z.csv,6209206675.033592,0.5,0.9977,0.5042500000000001,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,67.0,1.0,736204.0,,,,,,,,,,
2026-02-08 17:30:00+00:00,2.0,1.748492505517048,147775.2095,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T033018Z.csv,6.552980008240795e+231,0.5339090909090909,0.966165,0.553725,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,67.0,1.0,736204.0,,,,,,,0.12,0.5,0.0,
2026-02-08 17:30:00+00:00,2.0,1.748492505517048,147775.2095,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T023226Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,2.0,1.748492505517048,147775.2095,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T024512Z.csv,,,,,,,,,,67.0,1.0,736204.0,,,,,,,,,,
